,id,link,name,rent,bedrooms,bathrooms,size,description,address,features,walk score,transit score,bike score,dogs_allowed,cats_allowed
73,bhcv238,https://www.apartments.com/245-e-40th-st-new-york-ny/bhcv238/,245 E 40th St Unit FL26-ID580,"9,270",2,1.5,812 sq ft,"About 245 E 40th St New York, NY 10016 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 4 months lease at $9,270 / mo. Indicative prices/duration: 12+ months lease: from $9,380 / mo 6 months lease: from $10,030 / mo 3 months lease: from $9,270 / mo 2 months lease: from $9,270 / mo 1 month lease: from $9,670 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Feel at home wherever you choose to live with Blueground. You’ll love this stylish Murray Hill furnished two-bedroom apartment with its modern decor, fully equipped kitchen, and sophisticated living room. Ideally located, you’re close to all the best that Midtown has to offer! (ID #NYC580) Designed With You In Mind As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this two-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Midtown vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  Sleeping Arrangements King Bed, 70.8in/180cm Queen Bed, 63in/160cm Amenities Building amenities unique to this two-bedroom apartment include an on-site: Doorman In-Building Laundry Pet Friendly Roof Deck Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Murray Hill, a lively Midtown neighborhood. The active nightlife scene makes it increasingly ideal for youngsters and recent graduates. Simultaneously, families are relocating here as there are many good schools in close proximity. Murray Hill offers various destinations for culture-lovers. Namely, the New York Public Library and Bryant Park draw residents in from the rest of the city. Grand Central Station is only 5 minutes from Murray Hill by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 245 E 40th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","245 E 40th St, New York, NY 10016 – Murray Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites', 'Roof Terrace', 'Balcony']",100,100,83,yes,yes
74,0rbjk40,https://www.apartments.com/245-e-40th-st-new-york-ny/0rbjk40/,245 E 40th St Unit FL22-ID583,"5,360",1,1,576 sq ft,"About 245 E 40th St New York, NY 10016 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 3 months lease at $5,360 / mo. Indicative prices/duration: 12+ months lease: from $5,630 / mo 6 months lease: from $5,950 / mo 2 months lease: from $5,460 / mo 1 month lease: from $5,600 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Discover the best of Midtown, with this one-bedroom Murray Hill apartment. It’ll be easy to simply show up and start living in this fashionably Blueground furnished apartment with its fully-equipped kitchen, charming living room, and our dedicated, on-the-ground support. (ID #NYC583) Designed With You In Mind Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Midtown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  Sleeping Arrangements King Bed, 70.8in/180cm Amenities Building amenities unique to this one-bedroom apartment include an on-site: Doorman In-Building Laundry Pet Friendly Roof Deck Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Murray Hill, a lively Midtown neighborhood. The active nightlife scene makes it increasingly ideal for youngsters and recent graduates. Simultaneously, families are relocating here as there are many good schools in close proximity. Murray Hill offers various destinations for culture-lovers. Namely, the New York Public Library and Bryant Park draw residents in from the rest of the city. Grand Central Station is only 5 minutes from Murray Hill by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 245 E 40th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","245 E 40th St, New York, NY 10016 – Murray Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites', 'Roof Terrace']",100,100,83,yes,yes
75,8efeps2,https://www.apartments.com/245-e-40th-st-new-york-ny/8efeps2/,245 E 40th St Unit FL25-ID581,"8,990",2,1.5,812 sq ft,"About 245 E 40th St New York, NY 10016 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 4 months lease at $8,990 / mo. Indicative prices/duration: 12+ months lease: from $9,380 / mo 6 months lease: from $9,380 / mo 3 months lease: from $9,040 / mo 2 months lease: from $9,340 / mo 1 month lease: from $9,800 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Discover the best of Midtown, with this two-bedroom Murray Hill apartment. It’ll be easy to simply show up and start living in this airy Blueground furnished apartment with its fully-equipped kitchen, spacious living room, and our dedicated, on-the-ground support. (ID #NYC581) Designed With You In Mind As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this two-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Midtown vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  Sleeping Arrangements King Bed, 70.8in/180cm Queen Bed, 63in/160cm Amenities Building amenities unique to this two-bedroom apartment include an on-site: Doorman In-Building Laundry Pet Friendly Roof Deck Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Murray Hill, a lively Midtown neighborhood. The active nightlife scene makes it increasingly ideal for youngsters and recent graduates. Simultaneously, families are relocating here as there are many good schools in close proximity. Murray Hill offers various destinations for culture-lovers. Namely, the New York Public Library and Bryant Park draw residents in from the rest of the city. Grand Central Station is only 5 minutes from Murray Hill by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 245 E 40th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","245 E 40th St, New York, NY 10016 – Murray Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites', 'Roof Terrace', 'Balcony']",100,100,83,yes,yes
76,le6684d,https://www.apartments.com/245-e-40th-st-new-york-ny/le6684d/,245 E 40th St Unit FL23-ID590,"8,000",2,1.5,812 sq ft,"About 245 E 40th St New York, NY 10016 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 12+ months lease at $8,000 / mo. Indicative prices/duration: 6 months lease: from $10,000 / mo 3 months lease: from $9,730 / mo 2 months lease: from $9,900 / mo 1 month lease: from $10,230 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Feel at home wherever you choose to live with Blueground. You’ll love this bright Murray Hill furnished two-bedroom apartment with its modern decor, fully equipped kitchen, and cozy living room. Ideally located, you’re close to all the best that Midtown has to offer! (ID #NYC590) Designed With You In Mind Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this two-bedroom apartment. Ideally located in Midtown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  Sleeping Arrangements King Bed, 70.8in/180cm Queen Bed, 63in/160cm Amenities Building amenities unique to this two-bedroom apartment include an on-site: Doorman In-Building Laundry Pet Friendly Roof Deck Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Murray Hill, a lively Midtown neighborhood. The active nightlife scene makes it increasingly ideal for youngsters and recent graduates. Simultaneously, families are relocating here as there are many good schools in close proximity. Murray Hill offers various destinations for culture-lovers. Namely, the New York Public Library and Bryant Park draw residents in from the rest of the city. Grand Central Station is only 5 minutes from Murray Hill by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 245 E 40th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","245 E 40th St, New York, NY 10016 – Murray Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites', 'Roof Terrace', 'Balcony']",100,100,83,yes,yes
77,2v9lj7b,https://www.apartments.com/225-e-39th-st-new-york-ny/2v9lj7b/,225 E 39th St Unit 29D.658081,"14,869",3,2,"1,386 sq ft","About 225 E 39th St New York, NY 10016 **Landing special: Save $250 with promo code APTS250** Landing offers flexible leases across a network of over 35,000 fully-furnished apartments throughout 200+ cities so you can rent on your terms, practically anywhere, and avoid the hassle of paying deposits or application fees. Visit hellolanding.com to learn about all the benefits of a Landing membership, see our competitive up-to-date pricing, explore available apartments, take virtual tours, and make reservations online without jumping through traditional rental hoops. Landing’s apartments at House39 are designed for comfortable, easy living, with the ability to stay as long as you like. Experience living with Landing Every apartment is outfitted with all the modern essentials including: custom-designed furnishings, a fully-equipped kitchen with deluxe stainless steel appliances, a gourmet coffee maker, premium linens, Smart TVs, and incredibly fast, reliable internet for working from home. When you live with Landing, you'll enjoy a hassle-free experience with the added benefit of 24/7 access to our dedicated member experience team. Some of the nitty-gritty: a background check and proof of income are required; we’re completely smoke-free; bundled utility packages and pricing vary based on length of stay; pet-friendly options available; listed price reflects a 6+ month stay. 225 E 39th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","225 E 39th St, New York, NY 10016 – Murray Hill","['Air Conditioning', 'Heating', 'Ceiling Fans', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Range', 'Refrigerator', 'Freezer', 'Basement', 'Furnished', 'Corporate Suites', 'Fitness Center', 'Pool', 'Yard']",100,100,83,yes,yes
78,p6z59hs,https://www.apartments.com/252-e-61st-st-new-york-ny/p6z59hs/,252 E 61st St Unit FL2-ID638,"6,090",1,1,800 sq ft,"About 252 E 61st St New York, NY 10065 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 12+ months lease at $6,090 / mo. Indicative prices/duration: 6 months lease: from $6,770 / mo 3 months lease: from $7,300 / mo 2 months lease: from $7,400 / mo 1 month lease: from $7,510 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Show up and start living from day one in Uptown with this stylish one-bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Upper East Side home with stunning views over the city. (ID #NYC638) Designed With You In Mind Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you’ll enjoy that “I’m home” feeling with this Blueground apartment. Whether you’re lounging in your cheery living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you’ll fall in love with everything this Upper East Side apartment has to offer.  Sleeping Arrangements Queen Bed, 63in/160cm Amenities Building amenities unique to this one-bedroom apartment include an on-site: Doorman In-Building Laundry Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished property is located on the Upper East Side. It’s by far one of the city’s most upscale and chic neighborhoods. The area is best known for its cosmopolitan living, prep schools and designer boutiques. Central Park is the perfect place to exercise or simply get back in touch with nature. For amazing river views, check out the lesser-known Carl Schurz Park. Many locals flock to Second Avenue for a late-night drink. From here, the Financial District is about 45 minutes away by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 252 E 61st St is an apartment located in Manhattan County, the 10065 ZIP Code, and the attendance zone.","252 E 61st St, New York, NY 10065 – Lenox Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites']",100,100,80,,
79,995wrk5,https://www.apartments.com/227-e-59th-st-new-york-ny/995wrk5/,227 E 59th St Unit FL2-ID635,"3,620",Studio,1,500 sq ft,"About 227 E 59th St New York, NY 10022 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 3 months lease at $3,620 / mo. Indicative prices/duration: 12+ months lease: from $4,380 / mo 6 months lease: from $5,190 / mo 2 months lease: from $3,770 / mo 1 month lease: from $4,200 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Show up and start living from day one in Uptown with this exquisite studio Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Upper East Side home. (ID #NYC635) Designed With You In Mind Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this studio apartment. Ideally located in Uptown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  Sleeping Arrangements Queen Bed, 63in/160cm Amenities Building amenities unique to this studio apartment include an on-site: In-Building Laundry Pet Friendly Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished property is located on the Upper East Side. It’s by far one of the city’s most upscale and chic neighborhoods. The area is best known for its cosmopolitan living, prep schools and designer boutiques. Central Park is the perfect place to exercise or simply get back in touch with nature. For amazing river views, check out the lesser-known Carl Schurz Park. Many locals flock to Second Avenue for a late-night drink. From here, the Financial District is about 45 minutes away by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. Also note: This apartment's central location means it can be noisy at times This apartment is located on a busy street The apartment is in a busy location, so it will be noisy when your windows are open 227 E 59th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","227 E 59th St, New York, NY 10022 – Lenox Hill","['Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Corporate Suites']",100,100,80,yes,yes
80,zx8chlz,https://www.apartments.com/781-5th-ave-new-york-ny/zx8chlz/,781 5th Ave,"13,000",1,1,,"About 781 5th Ave New York, NY 10022 Welcome to the legendary Sherry-Netherland! Located on Central Park and Grand Army Plaza, this impeccably furnished, grand one bedroom, one bath enjoys a sunny and cheerful southern exposure through huge over-sized windows with brilliant views of the most famous stretch of New York City's famous Fifth Avenue. Boasting a grand 22 feet living room and equally grand bedroom, this exquisitely furnished apartment has 10 ft ceiling heights, gorgeous herringbone floors and plenty of storage space in the roomy galley kitchen. The bedroom suite has a walk-in closet, a large bathroom with a deep soaking tub and a stall shower in which the water pressure is unstoppable. Housekeeping twice a day, 24-hour doorman, concierge, attended elevators, valet parking, fitness center, and room service from Doubles Club downstairs are all features of this luxurious residence. Savor the luxury service and superb amenities at the iconic Sherry-Netherland. You will never want to leave! 781 5th Ave is a townhouse located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","781 5th Ave, New York, NY 10022 – New York","['Views', 'Furnished', 'Doorman', 'Concierge', 'Fitness Center']",96,100,79,yes,yes
81,ctdnw3g,https://www.apartments.com/200-e-61st-st-new-york-ny-unit-22f/ctdnw3g/,200 E 61st St Unit 22F,"4,200",1,1,,"About 200 E 61st St New York, NY 10065 Perfect midtown east centrally located I bed/1bath. Furnished w/terrace. Approx 736 sq ft Open kitchen, marble bath with separate stall shower, jacuzzi, good closets, quiet, in full service luxury condominium. Building amenities: 24hr full staff/concierge, gym, sun deck, party/conference room, laundry, dry cleaner, garage, fresh flowers weekly in lobby! Easy access to: 4/5/6, Q,R,F, See floor plan, pictures. Call for appointment. CYOF 200 E 61st St is a condo located in Manhattan County, the 10065 ZIP Code, and the New York City Geographic District # 2 attendance zone.","200 E 61st St, New York, NY 10065 – Upper East Side","['Views', 'Furnished', 'Laundry Facilities', 'Doorman', 'Concierge', 'Storage Space', 'Fitness Center', 'Bike Storage', 'Courtyard']",100,100,80,yes,yes
82,xp6h1wq,https://www.apartments.com/111-e-56th-st-new-york-ny/xp6h1wq/,111 E 56th St,"6,950",1,1,850 sq ft,"About 111 E 56th St New York, NY 10022 Short term rental and NO BOARD APPROVAL! From 1 month to 6 months. This spacious, newly Renovated apartment is in pristine condition. Located in a full service, historic hotel, The Lombardy, is the quintessence of luxury. Situated off Park Ave, doesn't get better than this! Live like royalty in New York! This tastefully furnished 1 bedroom is fit for a king! You get windows facing south, and a huge walk-in closet.. All electric, cable, Internet, and housekeeping is included in rent. This lovely home has been meticulously renovated to the highest standards with attention to detail. The buildings amenities include: fitness center, valet parking, business center, salon, full time doorman, concierge services, restaurant and room service. NO BOARD APPROVAL. Small Pets Okay. 111 E 56th St is a townhouse located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","111 E 56th St, New York, NY 10022 – Central Park South","['Furnished', 'Doorman', 'Concierge', 'Fitness Center']",98,100,86,yes,yes
83,p1kzp6t,https://www.apartments.com/41-park-ave-new-york-ny/p1kzp6t/,41 Park Ave Unit FL4-ID42,"5,600",1,1,700 sq ft,"About 41 Park Ave New York, NY 10016 Rates may vary upon exact move in and move out dates. We also offer custom pricing for any duration. Book now the lowest rate for a 3 months lease at $5,600 / mo. Indicative prices/duration: 12+ months lease: from $7,610 / mo 6 months lease: from $6,710 / mo 2 months lease: from $5,700 / mo 1 month lease: from $6,450 / mo * Prices quoted are: (1) based on moving in the first day the unit becomes available; (2) applicable only if billed upfront for the entire duration of the contract, but can be up to 9% higher if billed monthly; and (3) exclusive of any taxes or utilities. For an exact quote, visit theblueground.com or reach out! Show up and start living from day one in Midtown with this bright one-bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Murray Hill home with stunning views over the city. (ID #NYC42) Designed With You In Mind As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Midtown vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  Sleeping Arrangements Queen Bed, 63in/160cm Amenities Building amenities unique to this one-bedroom apartment include an on-site: Doorman In-Building Laundry Pet Friendly Gym Roof Deck Garden Elevator Arrival and ongoing support The entire apartment is yours to enjoy! You’ll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you’ll have access to our Client Experience team around the clock through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We’ll share all details upon confirmation of your stay. Ideally Located This furnished apartment is located in Murray Hill, a lively Midtown neighborhood. The active nightlife scene makes it increasingly ideal for youngsters and recent graduates. Simultaneously, families are relocating here as there are many good schools in close proximity. Murray Hill offers various destinations for culture-lovers. Namely, the New York Public Library and Bryant Park draw residents in from the rest of the city. Grand Central Station is only 5 minutes from Murray Hill by subway. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Pets are welcome, though weight limits and breed restrictions apply and may incur fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what’s pictured. 41 Park Ave is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone. Unique Features SharedYard","41 Park Ave, New York, NY 10016 – Murray Hill","['SharedYard', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace', 'Garden']",99,100,80,yes,yes
84,lx6qkee,https://www.apartments.com/137-e-38th-st-new-york-ny/lx6qkee/,137 E 38th St,"3,475",Studio,1,,"About 137 E 38th St Renovated StudioDoorman BuildingElevatorSmart Floorplan offers Living SpaceLarge Windows with Tons of SunlightGleaming Hardwoods ThroughoutModern Kitchen with Stainless Steel AppliancesFull / Queen Sized Bedrooms with ClosetsLaundry in Unit / BuildingLive in / Assigned SuperPets Case by CaseAsk us about concessions and Renter Incentives! 137 E 38th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","137 E 38th St, New York, NY 10016 – Murray Hill","['Dishwasher', 'Hardwood Floors', 'Laundry Facilities']",99,100,74,,
85,m4j3kjh,https://www.apartments.com/257-e-61st-st-new-york-ny/m4j3kjh/,257 E 61st St,"2,000",Studio,1,,"About 257 E 61st St New to MarketRenovated StudioSmart Floorplan with ample Living SpaceHardwood FloorsLarge Windows and LightAmple Closet SpaceModern KitchenTiled BathroomHeat & Hot Water includedLive in / Assigned SuperPets Case by CaseAsk us about concessions and Renter Incentives! 257 E 61st St is an apartment located in Manhattan County, the 10065 ZIP Code, and the attendance zone.","257 E 61st St, New York, NY 10065 – Lenox Hill","['Hardwood Floors', 'Laundry Facilities']",100,100,80,,
86,m153q9l,https://www.apartments.com/145-w-55th-st-new-york-ny/m153q9l/,145 W 55th St,"3,800",1,1,,"About 145 W 55th St Renovated One BedroomElevatorSmart Floorplan offers Living SpaceLarge Windows with Tons of SunlightGleaming Hardwoods ThroughoutModern Kitchen with Stainless Steel AppliancesFull / Queen Sized Bedrooms with ClosetsLaundry in Unit / BuildingLive in / Assigned SuperPets Case by CaseAsk us about concessions and Renter Incentives! 145 W 55th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","145 W 55th St, New York, NY 10019 – Central Park South",['Hardwood Floors'],99,100,87,,
87,d3fvnlk,https://www.apartments.com/255-e-61st-st-new-york-ny/d3fvnlk/,255 E 61st St,"2,050",Studio,1,,"About 255 E 61st St New to MarketRenovated StudioSmart Floorplan with ample Living SpaceHardwood FloorsLarge Windows and LightAmple Closet SpaceModern KitchenTiled BathroomHeat & Hot Water includedLive in / Assigned SuperPets Case by CaseAsk us about concessions and Renter Incentives! 255 E 61st St is an apartment located in Manhattan County, the 10065 ZIP Code, and the attendance zone.","255 E 61st St, New York, NY 10065 – New York","['Hardwood Floors', 'Laundry Facilities']",100,100,80,,
88,47zljnj,https://www.apartments.com/200-west-58th-street-new-york-ny/47zljnj/,200 West 58th Street,"5,950",2,1,,"About 200 West 58th Street Renovated Two BedroomDoorman BuildingElevatorSmart Floorplan offers Living SpaceLarge Windows with Tons of SunlightGleaming Hardwoods ThroughoutModern Kitchen with Stainless Steel AppliancesFull / Queen Sized Bedrooms with ClosetsLaundry in Unit / BuildingLive in / Assigned SuperPets Case by CaseAsk us about concessions and Renter Incentives! 200 West 58th Street is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","200 W 58th St, New York, NY 10019 – Central Park South",['Hardwood Floors'],99,100,85,,
